LIVARNO home,Pfanne Edelstahl 28 cm,"{""Durchmesser"": "": 28 cm"", ""Beschichtung"": "": ILAG® Professional S Antihaftbeschichtung"", ""Geeignet für"": "": alle Herdarten – inkl. Induktion""}",N/A,N/A,19.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp7cfc5554c04641fbac904cd8236967fa.jpg"", ""https://www.lidl.de/assets/gcp4feb9e83f77244f3a350d65b7a48e681.jpg"", ""https://www.lidl.de/assets/gcp77d2c2422bf44b35ac16ae586af0373d.jpg"", ""https://www.lidl.de/assets/gcp7cfc5554c04641fbac904cd8236967fa.jpg"", ""https://www.lidl.de/assets/gcp4feb9e83f77244f3a350d65b7a48e681.jpg"", ""https://www.lidl.de/assets/gcp77d2c2422bf44b35ac16ae586af0373d.jpg"", ""https://www.lidl.de/assets/gcp7cfc5554c04641fbac904cd8236967fa.jpg"", ""https://www.lidl.de/assets/gcp4feb9e83f77244f3a350d65b7a48e681.jpg"", ""https://www.lidl.de/assets/gcp77d2c2422bf44b35ac16ae586af0373d.jpg""]}",Haushalt & Küche
zenker,Back-Container Transporthaube,"{""Temperaturbeständig"": ""max. 240° C"", ""Besonderheit"": ""Transporthaube""}",-52%,N/A,9.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp05184b02e97a4aa7886d0d995e5206ec.jpeg"", ""https://www.lidl.de/assets/gcpf437bf1b36b44028a87cb13a3678ae13.jpeg"", ""https://www.lidl.de/assets/gcp09e6b81ae9a74813a666eae8005520f6.jpeg"", ""https://www.lidl.de/assets/gcp05184b02e97a4aa7886d0d995e5206ec.jpeg"", ""https://www.lidl.de/assets/gcpf437bf1b36b44028a87cb13a3678ae13.jpeg"", ""https://www.lidl.de/assets/gcp09e6b81ae9a74813a666eae8005520f6.jpeg"", ""https://www.lidl.de/assets/gcp05184b02e97a4aa7886d0d995e5206ec.jpeg"", ""https://www.lidl.de/assets/gcpf437bf1b36b44028a87cb13a3678ae13.jpeg"", ""https://www.lidl.de/assets/gcp09e6b81ae9a74813a666eae8005520f6.jpeg""]}",Haushalt & Küche
SILVERCREST® KITCHEN TOOLS,"Küchenmaschine SKM 600 D3, inkl. Zubehör","{""Leistung"": "": 650 W"", ""Fassungsvermögen"": "": 3,7 l"", ""Geschwindigkeitsstufen"": "": 8""}",N/A,N/A,59.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp6f533d36798049e490c80ee157f9ad51.jpg"", ""https://www.lidl.de/assets/gcpb8ee5503bd0d46209c979ceb95c85342.jpg"", ""https://www.lidl.de/assets/gcp523bd0730b714d4996396119eb068157.jpg"", ""https://www.lidl.de/assets/gcp6f533d36798049e490c80ee157f9ad51.jpg"", ""https://www.lidl.de/assets/gcpb8ee5503bd0d46209c979ceb95c85342.jpg"", ""https://www.lidl.de/assets/gcp523bd0730b714d4996396119eb068157.jpg"", ""https://www.lidl.de/assets/gcp6f533d36798049e490c80ee157f9ad51.jpg"", ""https://www.lidl.de/assets/gcpb8ee5503bd0d46209c979ceb95c85342.jpg"", ""https://www.lidl.de/assets/gcp523bd0730b714d4996396119eb068157.jpg""]}",Haushalt & Küche
LIVARNO home,"Schalenset Glas, 5er","{""Maße"": "": Ø ca. 21,8 cm, 17 cm, 14,2 cm, 11,7 cm, 10,1 cm"", ""Spülmaschinengeeignet"": "": ja"", ""Mikrowellengeeignet"": "": ja (ohne Deckel)""}",N/A,N/A,14.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp3c96a3cde25f4c28813bd6c6ca8b5a64.jpg"", ""https://www.lidl.de/assets/gcpaf1c21d42de946eab4eff8674a428ed7.jpg"", ""https://www.lidl.de/assets/gcp3c60e4187a8a49a492f5ba28ebeaabe5.jpg"", ""https://www.lidl.de/assets/gcp3c96a3cde25f4c28813bd6c6ca8b5a64.jpg"", ""https://www.lidl.de/assets/gcpaf1c21d42de946eab4eff8674a428ed7.jpg"", ""https://www.lidl.de/assets/gcp3c60e4187a8a49a492f5ba28ebeaabe5.jpg"", ""https://www.lidl.de/assets/gcp3c96a3cde25f4c28813bd6c6ca8b5a64.jpg"", ""https://www.lidl.de/assets/gcpaf1c21d42de946eab4eff8674a428ed7.jpg"", ""https://www.lidl.de/assets/gcp3c60e4187a8a49a492f5ba28ebeaabe5.jpg""]}",Haushalt & Küche
TOPMOVE®,"Einkaufskorb, mit Alurahmen, faltbar (Blau)","{""Maße"": "": ca. L 48 x B 28 x H 26 cm"", ""Material"": "": Aluminium, Schaumstoff, Polyester, Kunststoff"", ""Fassungsvermögen"": "": ca. 26 l""}",-30%,N/A,6.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcpa4d13aec0b8549eab76ab393b03094b9.jpeg"", ""https://www.lidl.de/assets/gcp2801504c193c43a8af28391d2b60e689.jpeg"", ""https://www.lidl.de/assets/gcpc0afd1ae29f44869a02a35b3eb2897a7.jpeg"", ""https://www.lidl.de/assets/gcpa4d13aec0b8549eab76ab393b03094b9.jpeg"", ""https://www.lidl.de/assets/gcp2801504c193c43a8af28391d2b60e689.jpeg"", ""https://www.lidl.de/assets/gcpc0afd1ae29f44869a02a35b3eb2897a7.jpeg"", ""https://www.lidl.de/assets/gcpa4d13aec0b8549eab76ab393b03094b9.jpeg"", ""https://www.lidl.de/assets/gcp2801504c193c43a8af28391d2b60e689.jpeg"", ""https://www.lidl.de/assets/gcpc0afd1ae29f44869a02a35b3eb2897a7.jpeg""]}",Haushalt & Küche
LIVARNO home,"Schubladen-Box, 8 Fächer, mit Ausziehstopp","{""Maße"": "": ca. 31,5 x 30 x 10,8 cm""}",N/A,N/A,12.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp15c974b327c5403e83b4089ac2d4a8b5.jpg"", ""https://www.lidl.de/assets/gcp15792ef9b8ce46a98158bacf520d5e35.jpg"", ""https://www.lidl.de/assets/gcpf904aa225bbe44828d48778214ffcc26.jpg"", ""https://www.lidl.de/assets/gcp15c974b327c5403e83b4089ac2d4a8b5.jpg"", ""https://www.lidl.de/assets/gcp15792ef9b8ce46a98158bacf520d5e35.jpg"", ""https://www.lidl.de/assets/gcpf904aa225bbe44828d48778214ffcc26.jpg"", ""https://www.lidl.de/assets/gcp15c974b327c5403e83b4089ac2d4a8b5.jpg"", ""https://www.lidl.de/assets/gcp15792ef9b8ce46a98158bacf520d5e35.jpg"", ""https://www.lidl.de/assets/gcpf904aa225bbe44828d48778214ffcc26.jpg""]}",Haushalt & Küche
ERNESTO®,"Schneidebrett, 4 fach sort.","{""Maße"": ""ca. 50 x 30 cm""}",N/A,N/A,9.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/88dbd631671e9b48040ca419285516aa.jpeg""]}",Haushalt & Küche
Tefal,"Optigrill XL schwarz, »GC722834«","{""Grillart"": "": elektrisch"", ""Grillfläche"": "": 40x20 cm"", ""Leistung"": "": 2000 W""}",-63%,N/A,159.00,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp0dbeed356b6e4f4795ef3445c0af4406.jpeg"", ""https://www.lidl.de/assets/gcp61d27baa29bd4893b19c3abf569347ed.jpeg"", ""https://www.lidl.de/assets/gcp56aed7f5a53949369e6fbc7f7adb72ff.jpeg"", ""https://www.lidl.de/assets/gcp0dbeed356b6e4f4795ef3445c0af4406.jpeg"", ""https://www.lidl.de/assets/gcp61d27baa29bd4893b19c3abf569347ed.jpeg"", ""https://www.lidl.de/assets/gcp56aed7f5a53949369e6fbc7f7adb72ff.jpeg"", ""https://www.lidl.de/assets/gcp0dbeed356b6e4f4795ef3445c0af4406.jpeg"", ""https://www.lidl.de/assets/gcp61d27baa29bd4893b19c3abf569347ed.jpeg"", ""https://www.lidl.de/assets/gcp56aed7f5a53949369e6fbc7f7adb72ff.jpeg""]}",Haushalt & Küche
Ariete,"Pizza-Ofen »918«, 1200 W, 5 Backstufen inkl 2 Spatel","{""Leistung"": ""1200 W"", ""Backstufen"": ""5"", ""Maße (LxBxH)"": ""ca. 34 x 30 x 19 cm""}",N/A,N/A,89.00,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcpdd2e5f6e7b94409a9559929b64230433.jpeg"", ""https://www.lidl.de/assets/gcpa7284ec1f5c44c3b91e2271522ec3106.jpeg"", ""https://www.lidl.de/assets/gcp64cfb603dc36482ebd8c0d2dee906260.jpeg"", ""https://www.lidl.de/assets/gcpdd2e5f6e7b94409a9559929b64230433.jpeg"", ""https://www.lidl.de/assets/gcpa7284ec1f5c44c3b91e2271522ec3106.jpeg"", ""https://www.lidl.de/assets/gcp64cfb603dc36482ebd8c0d2dee906260.jpeg"", ""https://www.lidl.de/assets/gcpdd2e5f6e7b94409a9559929b64230433.jpeg"", ""https://www.lidl.de/assets/gcpa7284ec1f5c44c3b91e2271522ec3106.jpeg"", ""https://www.lidl.de/assets/gcp64cfb603dc36482ebd8c0d2dee906260.jpeg""]}",Haushalt & Küche
Respekta,"Herdset HS2000-26 schwarz, 56 Liter","{""Energieeffizienzklasse"": ""A"", ""Garraum"": ""56 Liter"", ""Leistungsstufen Kochfeld"": ""9""}",-57%,N/A,249.00,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp4c69efc7c47f42daaf8f65c8a50c6946.jpeg"", ""https://www.lidl.de/assets/gcp3b0221a472c94900a56450b5554fd9a5.jpeg"", ""https://www.lidl.de/assets/gcp860afb7716fc4a1383805668f306572b.jpeg"", ""https://www.lidl.de/assets/gcp4c69efc7c47f42daaf8f65c8a50c6946.jpeg"", ""https://www.lidl.de/assets/gcp3b0221a472c94900a56450b5554fd9a5.jpeg"", ""https://www.lidl.de/assets/gcp860afb7716fc4a1383805668f306572b.jpeg"", ""https://www.lidl.de/assets/gcp4c69efc7c47f42daaf8f65c8a50c6946.jpeg"", ""https://www.lidl.de/assets/gcp3b0221a472c94900a56450b5554fd9a5.jpeg"", ""https://www.lidl.de/assets/gcp860afb7716fc4a1383805668f306572b.jpeg""]}",Haushalt & Küche
Jamie Oliver by Tefal,"Stielkasserolle mit Deckel, Ø 16 cm","{""Beschichtung"": ""Antihaftbeschichtung"", ""Geeignet für"": ""alle Herdarten, ink. Induktion""}",-76%,N/A,29.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcpf5db6efa30e94659bf1d132ed9803a48.jpeg"", ""https://www.lidl.de/assets/gcpd8497e95d439476ea1c8c7151b6144f6.jpeg"", ""https://www.lidl.de/assets/gcp74fc3c549fca41c8bc11d02d7d524d8c.jpeg"", ""https://www.lidl.de/assets/gcpf5db6efa30e94659bf1d132ed9803a48.jpeg"", ""https://www.lidl.de/assets/gcpd8497e95d439476ea1c8c7151b6144f6.jpeg"", ""https://www.lidl.de/assets/gcp74fc3c549fca41c8bc11d02d7d524d8c.jpeg"", ""https://www.lidl.de/assets/gcpf5db6efa30e94659bf1d132ed9803a48.jpeg"", ""https://www.lidl.de/assets/gcpd8497e95d439476ea1c8c7151b6144f6.jpeg"", ""https://www.lidl.de/assets/gcp74fc3c549fca41c8bc11d02d7d524d8c.jpeg""]}",Haushalt & Küche
LIVARNO home,"Rührschüssel-Set, mit Deckel und Spritzschutzring","{""Material"": "": Kunststoff"", ""Fassungsvermögen"": "": 3,8 l / 1 l""}",N/A,N/A,7.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp7e11a8f2dca142f5a06e389c7f563321.jpg"", ""https://www.lidl.de/assets/gcpf2b54d14dbfc426c95bba80561c924e4.jpg"", ""https://www.lidl.de/assets/gcp93c3617a29d745f7b50f431f7e4c9462.jpg"", ""https://www.lidl.de/assets/gcp7e11a8f2dca142f5a06e389c7f563321.jpg"", ""https://www.lidl.de/assets/gcpf2b54d14dbfc426c95bba80561c924e4.jpg"", ""https://www.lidl.de/assets/gcp93c3617a29d745f7b50f431f7e4c9462.jpg"", ""https://www.lidl.de/assets/gcp7e11a8f2dca142f5a06e389c7f563321.jpg"", ""https://www.lidl.de/assets/gcpf2b54d14dbfc426c95bba80561c924e4.jpg"", ""https://www.lidl.de/assets/gcp93c3617a29d745f7b50f431f7e4c9462.jpg""]}",Haushalt & Küche
PHILIPS,"Kaffeevollautomat »EP1200/00«, 1500 W","{""Leistung"": ""1500 W"", ""Fassungsvermögen"": ""ca. 1800 ml"", ""Brühmenge"": ""bis zu 12 Tassen""}",-26%,N/A,279.00,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcpb92f219ee1e348ef8a27d0b4b0f8caf1.jpeg"", ""https://www.lidl.de/assets/gcpf555aff06d3c441091c61038dd8e3d91.jpeg"", ""https://www.lidl.de/assets/gcp91ba9dba5fad4d52b36d275fd1634813.jpeg"", ""https://www.lidl.de/assets/gcpb92f219ee1e348ef8a27d0b4b0f8caf1.jpeg"", ""https://www.lidl.de/assets/gcpf555aff06d3c441091c61038dd8e3d91.jpeg"", ""https://www.lidl.de/assets/gcp91ba9dba5fad4d52b36d275fd1634813.jpeg"", ""https://www.lidl.de/assets/gcpb92f219ee1e348ef8a27d0b4b0f8caf1.jpeg"", ""https://www.lidl.de/assets/gcpf555aff06d3c441091c61038dd8e3d91.jpeg"", ""https://www.lidl.de/assets/gcp91ba9dba5fad4d52b36d275fd1634813.jpeg""]}",Haushalt & Küche
Esmeyer,Milch- und Zuckerset aus weißem Porzellan,"{""Maße"": ""ca. 9,5 x 9,5 x 8 cm""}",-43%,N/A,16.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp7f6a02477c674c8fabed0e1aa23033b0.jpeg"", ""https://www.lidl.de/assets/gcp001bd0831a094716929a1f7a29818114.jpeg"", ""https://www.lidl.de/assets/gcp7f6a02477c674c8fabed0e1aa23033b0.jpeg"", ""https://www.lidl.de/assets/gcp001bd0831a094716929a1f7a29818114.jpeg"", ""https://www.lidl.de/assets/gcp7f6a02477c674c8fabed0e1aa23033b0.jpeg"", ""https://www.lidl.de/assets/gcp001bd0831a094716929a1f7a29818114.jpeg""]}",Haushalt & Küche
LIVARNO home,"Edelstahl-Spülbeckenseiher, mit ausziehbarem Rahmen","{""Material"": "": Edelstahl, Kunststoff"", ""Spülmaschinengeeignet"": "": ja"", ""Maße"": "": ca. L 35-56 x B 24 x H 11 cm""}",N/A,N/A,9.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp26abd850cfef4e91bc93b018410e5f5b.jpg"", ""https://www.lidl.de/assets/gcp77aee040976443e692943787e0cb8720.jpg"", ""https://www.lidl.de/assets/gcp51d7ca6804de4cc6aabf1efcec6f48d5.jpg"", ""https://www.lidl.de/assets/gcp26abd850cfef4e91bc93b018410e5f5b.jpg"", ""https://www.lidl.de/assets/gcp77aee040976443e692943787e0cb8720.jpg"", ""https://www.lidl.de/assets/gcp51d7ca6804de4cc6aabf1efcec6f48d5.jpg"", ""https://www.lidl.de/assets/gcp26abd850cfef4e91bc93b018410e5f5b.jpg"", ""https://www.lidl.de/assets/gcp77aee040976443e692943787e0cb8720.jpg"", ""https://www.lidl.de/assets/gcp51d7ca6804de4cc6aabf1efcec6f48d5.jpg""]}",Haushalt & Küche
ERNESTO®,"Brat- und Auflaufform / Brat- und Backformen, schnitt- und kratzfest, mit hohem Rand","{""Beschichtung"": ""emailliert"", ""Geeignet für"": ""Backofen, Grill""}",N/A,N/A,9.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcpdd7e8467e460419eb7c2c47bb53bb8bf.jpeg"", ""https://www.lidl.de/assets/gcp75504cf8193c4339ab416730d685d37c.jpeg"", ""https://www.lidl.de/assets/gcp203baa723eaa493cbdd5b562f03fb47d.jpeg"", ""https://www.lidl.de/assets/gcpdd7e8467e460419eb7c2c47bb53bb8bf.jpeg"", ""https://www.lidl.de/assets/gcp75504cf8193c4339ab416730d685d37c.jpeg"", ""https://www.lidl.de/assets/gcp203baa723eaa493cbdd5b562f03fb47d.jpeg"", ""https://www.lidl.de/assets/gcpdd7e8467e460419eb7c2c47bb53bb8bf.jpeg"", ""https://www.lidl.de/assets/gcp75504cf8193c4339ab416730d685d37c.jpeg"", ""https://www.lidl.de/assets/gcp203baa723eaa493cbdd5b562f03fb47d.jpeg""]}",Haushalt & Küche
Tefal,"Pfannen-Set »INGENIO ESSENTIAL«,  4-teilig","{""Durchmesser"": "": Pfannen ca. 22 / 26 cm, Kasserolle ca. 16 cm"", ""Beschichtung"": "": TITANIUM Antihaftversiegelung"", ""Geeignet für"": "": alle Herdarten außer Induktion""}",-31%,N/A,59.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp3de1241a96ee49cfa6ad153a9720cadf.jpeg"", ""https://www.lidl.de/assets/gcp0b9775c5198d4d028234149a700029e0.jpeg"", ""https://www.lidl.de/assets/gcp3de1241a96ee49cfa6ad153a9720cadf.jpeg"", ""https://www.lidl.de/assets/gcp0b9775c5198d4d028234149a700029e0.jpeg"", ""https://www.lidl.de/assets/gcp3de1241a96ee49cfa6ad153a9720cadf.jpeg"", ""https://www.lidl.de/assets/gcp0b9775c5198d4d028234149a700029e0.jpeg""]}",Haushalt & Küche
BRITA,"Wasserfilter-Ersatzkartuschen »MAXTRA PRO ALL-IN-1«, 3 Stück","{""Set"": ""3 Stück"", ""Filtermenge"": ""je 150 l""}",-37%,N/A,16.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcpb696e8483a0e47e3bde1a9719d0512b8.jpeg"", ""https://www.lidl.de/assets/gcpb583875870884e2a984a141e1d293a56.jpeg"", ""https://www.lidl.de/assets/gcp680fccd8739c4cad95d69eeb7dad021f.jpeg"", ""https://www.lidl.de/assets/gcpb696e8483a0e47e3bde1a9719d0512b8.jpeg"", ""https://www.lidl.de/assets/gcpb583875870884e2a984a141e1d293a56.jpeg"", ""https://www.lidl.de/assets/gcp680fccd8739c4cad95d69eeb7dad021f.jpeg"", ""https://www.lidl.de/assets/gcpb696e8483a0e47e3bde1a9719d0512b8.jpeg"", ""https://www.lidl.de/assets/gcpb583875870884e2a984a141e1d293a56.jpeg"", ""https://www.lidl.de/assets/gcp680fccd8739c4cad95d69eeb7dad021f.jpeg""]}",Haushalt & Küche
LIVARNO home,Mikrowellendosen 3er Set,"{""Maße"": "": Ø 23 x H 11,5 cm, Ø 19 x H 10,5 cm, Ø 13,7 x H 8 cm"", ""Spülmaschinengeeignet"": "": ja"", ""Mikrowellengeeignet"": "": ja""}",N/A,N/A,5.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcpd32cca1a164649b0b76b01a4dcf749c2.jpeg"", ""https://www.lidl.de/assets/gcp56435cbd5bdb401a9d640677c7121134.jpeg"", ""https://www.lidl.de/assets/gcp6c4c5923acf740e09065d91984272331.jpeg"", ""https://www.lidl.de/assets/gcpd32cca1a164649b0b76b01a4dcf749c2.jpeg"", ""https://www.lidl.de/assets/gcp56435cbd5bdb401a9d640677c7121134.jpeg"", ""https://www.lidl.de/assets/gcp6c4c5923acf740e09065d91984272331.jpeg"", ""https://www.lidl.de/assets/gcpd32cca1a164649b0b76b01a4dcf749c2.jpeg"", ""https://www.lidl.de/assets/gcp56435cbd5bdb401a9d640677c7121134.jpeg"", ""https://www.lidl.de/assets/gcp6c4c5923acf740e09065d91984272331.jpeg""]}",Haushalt & Küche
Cecotec,Weinkühlschrank 02128,"{""Fassungsvermögen"": ""24 Flaschen"", ""Maße"": "": 43 x 45 x 74,5""}",-30%,N/A,139.00,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp85ab529e197e42c3836e045b7683445e.jpg"", ""https://www.lidl.de/assets/gcpb5060ea44416470c97a27509ec6ec59f.jpg"", ""https://www.lidl.de/assets/gcpc4e706ff55f04cd28b4c363220aadbe5.jpg"", ""https://www.lidl.de/assets/gcp85ab529e197e42c3836e045b7683445e.jpg"", ""https://www.lidl.de/assets/gcpb5060ea44416470c97a27509ec6ec59f.jpg"", ""https://www.lidl.de/assets/gcpc4e706ff55f04cd28b4c363220aadbe5.jpg"", ""https://www.lidl.de/assets/gcp85ab529e197e42c3836e045b7683445e.jpg"", ""https://www.lidl.de/assets/gcpb5060ea44416470c97a27509ec6ec59f.jpg"", ""https://www.lidl.de/assets/gcpc4e706ff55f04cd28b4c363220aadbe5.jpg""]}",Haushalt & Küche
Coox,Backmatte oder Teigrolle,N/A,-24%,N/A,14.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp0a76c572c7b148dfa8488dfc6c1c81cc.jpeg"", ""https://www.lidl.de/assets/gcp6af92ada75444939b1a83cd6ff703eaf.jpeg"", ""https://www.lidl.de/assets/gcp2f68193465b74818b662fdb6d898c380.jpeg"", ""https://www.lidl.de/assets/gcp0a76c572c7b148dfa8488dfc6c1c81cc.jpeg"", ""https://www.lidl.de/assets/gcp6af92ada75444939b1a83cd6ff703eaf.jpeg"", ""https://www.lidl.de/assets/gcp2f68193465b74818b662fdb6d898c380.jpeg"", ""https://www.lidl.de/assets/gcp0a76c572c7b148dfa8488dfc6c1c81cc.jpeg"", ""https://www.lidl.de/assets/gcp6af92ada75444939b1a83cd6ff703eaf.jpeg"", ""https://www.lidl.de/assets/gcp2f68193465b74818b662fdb6d898c380.jpeg""]}",Haushalt & Küche
Vileda,"Komplettset »Easy Wring & Clean«, 3-teilig, mit waschbarem Microfaser-Wischmopfkopf","{""Set"": ""3-teilig"", ""Geeignet für"": ""Parkett, Laminat, Fliesen""}",-55%,N/A,27.95,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp310a1f9ee52d442eaf0026deb8c89589.jpeg"", ""https://www.lidl.de/assets/gcp7c4585ac23cd4617895ba3077c14feb8.jpeg"", ""https://www.lidl.de/assets/gcp310a1f9ee52d442eaf0026deb8c89589.jpeg"", ""https://www.lidl.de/assets/gcp7c4585ac23cd4617895ba3077c14feb8.jpeg"", ""https://www.lidl.de/assets/gcp310a1f9ee52d442eaf0026deb8c89589.jpeg"", ""https://www.lidl.de/assets/gcp7c4585ac23cd4617895ba3077c14feb8.jpeg""]}",Haushalt & Küche
Jamie Oliver by Tefal,"Alu-Wokpfanne, Ø 28 cm","{""Durchmesser"": "": ca. 28 cm"", ""Geeignet für"": "": alle Herdarten, inkl. Induktion""}",-74%,N/A,39.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp398b0326a91c41deb8db54fb14c46265.jpeg"", ""https://www.lidl.de/assets/gcp528d29a83e824acb86fa8c0e726b7e4a.jpeg"", ""https://www.lidl.de/assets/gcpeae889bc921c488dbd86b0dcf82743bf.jpeg"", ""https://www.lidl.de/assets/gcp398b0326a91c41deb8db54fb14c46265.jpeg"", ""https://www.lidl.de/assets/gcp528d29a83e824acb86fa8c0e726b7e4a.jpeg"", ""https://www.lidl.de/assets/gcpeae889bc921c488dbd86b0dcf82743bf.jpeg"", ""https://www.lidl.de/assets/gcp398b0326a91c41deb8db54fb14c46265.jpeg"", ""https://www.lidl.de/assets/gcp528d29a83e824acb86fa8c0e726b7e4a.jpeg"", ""https://www.lidl.de/assets/gcpeae889bc921c488dbd86b0dcf82743bf.jpeg""]}",Haushalt & Küche
SILVERCREST®,Rotorloser Ventilator,"{""Leistung"": "": 35 W"", ""Geschwindigkeitsstufen"": "": 20""}",N/A,N/A,79.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp047bab42f6b44fedbedb728a36aeaf90.jpg"", ""https://www.lidl.de/assets/gcp91280dd4ef4f4637934786dd2532a72a.jpg"", ""https://www.lidl.de/assets/gcp63072459f7e3483ca522c27e98e76500.jpg"", ""https://www.lidl.de/assets/gcp047bab42f6b44fedbedb728a36aeaf90.jpg"", ""https://www.lidl.de/assets/gcp91280dd4ef4f4637934786dd2532a72a.jpg"", ""https://www.lidl.de/assets/gcp63072459f7e3483ca522c27e98e76500.jpg"", ""https://www.lidl.de/assets/gcp047bab42f6b44fedbedb728a36aeaf90.jpg"", ""https://www.lidl.de/assets/gcp91280dd4ef4f4637934786dd2532a72a.jpg"", ""https://www.lidl.de/assets/gcp63072459f7e3483ca522c27e98e76500.jpg""]}",Haushalt & Küche
PHILIPS,"Heißluftfritteuse »NA110/00«, mit RapidAir-Technologie","{""Leistung"": "": 1300 W"", ""Fassungsvermögen"": "": 3,2 l"", ""Temperaturstufe"": "": flexibel""}",-27%,N/A,79.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp56668035861e4ecda08cfb1bc4f1b668.jpeg"", ""https://www.lidl.de/assets/gcp7b585a3648a04548ad20343beacd7c8e.jpeg"", ""https://www.lidl.de/assets/gcp2c7cb240321847dbb04880ec805e1b83.jpeg"", ""https://www.lidl.de/assets/gcp56668035861e4ecda08cfb1bc4f1b668.jpeg"", ""https://www.lidl.de/assets/gcp7b585a3648a04548ad20343beacd7c8e.jpeg"", ""https://www.lidl.de/assets/gcp2c7cb240321847dbb04880ec805e1b83.jpeg"", ""https://www.lidl.de/assets/gcp56668035861e4ecda08cfb1bc4f1b668.jpeg"", ""https://www.lidl.de/assets/gcp7b585a3648a04548ad20343beacd7c8e.jpeg"", ""https://www.lidl.de/assets/gcp2c7cb240321847dbb04880ec805e1b83.jpeg""]}",Haushalt & Küche
LIVARNO home,"Back- und Abkühlgitter-Set, 2 Stück, mit antihaftbeschichtung (Rund)","{""Set"": ""2 Stück"", ""Form"": ""rund, rechteckig"", ""Temperaturbeständig"": ""-20 bis 230 °C""}",N/A,N/A,4.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcp194b5bb7e28845949e7588283bfc300f.jpg"", ""https://www.lidl.de/assets/gcp0d1592284b054a1d875ff48b388c0d16.jpg"", ""https://www.lidl.de/assets/gcp6e651c70475746e89b13444524029eed.jpg"", ""https://www.lidl.de/assets/gcp194b5bb7e28845949e7588283bfc300f.jpg"", ""https://www.lidl.de/assets/gcp0d1592284b054a1d875ff48b388c0d16.jpg"", ""https://www.lidl.de/assets/gcp6e651c70475746e89b13444524029eed.jpg"", ""https://www.lidl.de/assets/gcp194b5bb7e28845949e7588283bfc300f.jpg"", ""https://www.lidl.de/assets/gcp0d1592284b054a1d875ff48b388c0d16.jpg"", ""https://www.lidl.de/assets/gcp6e651c70475746e89b13444524029eed.jpg""]}",Haushalt & Küche
SILVERCREST®,Bodenstaubsauger Zyklon beutellos,"{""Leistung"": "": 850 W"", ""Teleskoprohr"": "": ja"", ""Aktionsradius"": "": 7 m""}",N/A,N/A,59.99,2025-04-14 12:13:48,"{""images"": [""https://www.lidl.de/assets/gcpae32d8287a20446f81b13dcfe4c3ab09.jpg"", ""https://www.lidl.de/assets/gcp5cca53c200f5413fa79ceb994371c054.jpg"", ""https://www.lidl.de/assets/gcp77fe335967e140c69fb0571a14554a7d.jpg"", ""https://www.lidl.de/assets/gcpae32d8287a20446f81b13dcfe4c3ab09.jpg"", ""https://www.lidl.de/assets/gcp5cca53c200f5413fa79ceb994371c054.jpg"", ""https://www.lidl.de/assets/gcp77fe335967e140c69fb0571a14554a7d.jpg"", ""https://www.lidl.de/assets/gcpae32d8287a20446f81b13dcfe4c3ab09.jpg"", ""https://www.lidl.de/assets/gcp5cca53c200f5413fa79ceb994371c054.jpg"", ""https://www.lidl.de/assets/gcp77fe335967e140c69fb0571a14554a7d.jpg""]}",Haushalt & Küche
